tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-M014,Moscow,Hard,32,A,20181015,299,105173,,,Adrian Mannarino,L,183.0,FRA,30.2943189596,104312,,,Andreas Seppi,R,190.0,ITA,34.6475017112,7-5 7-5,3,SF,93.0,4.0,2.0,70.0,45.0,37.0,12.0,12.0,3.0,4.0,6.0,3.0,70.0,46.0,32.0,12.0,12.0,1.0,4.0,49.0,1030.0,46.0,1051.0
2018-M014,Moscow,Hard,32,A,20181015,300,111575,3.0,,Karen Khachanov,R,,RUS,22.4010951403,105173,,,Adrian Mannarino,L,183.0,FRA,30.2943189596,6-2 6-2,3,F,54.0,6.0,0.0,46.0,36.0,27.0,8.0,8.0,1.0,1.0,3.0,2.0,43.0,30.0,22.0,2.0,8.0,2.0,6.0,26.0,1640.0,49.0,1030.0
2018-0429,Stockholm,Hard,32,A,20181015,271,105041,,,Lukas Lacko,R,185.0,SVK,30.9486652977,106121,,,Taro Daniel,R,,JPN,25.7138945927,6-1 6-4,3,R32,67.0,2.0,2.0,50.0,24.0,22.0,14.0,9.0,1.0,2.0,0.0,1.0,55.0,43.0,24.0,6.0,8.0,6.0,10.0,81.0,697.0,69.0,773.0
2018-0429,Stockholm,Hard,32,A,20181015,272,106045,,,Denis Kudla,R,180.0,USA,26.160164271,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,35.3648186174,6-2 7-5,3,R32,74.0,5.0,3.0,48.0,28.0,28.0,10.0,10.0,0.0,1.0,3.0,3.0,66.0,39.0,24.0,13.0,10.0,3.0,7.0,63.0,827.0,94.0,599.0
2018-0429,Stockholm,Hard,32,A,20181015,273,111202,6.0,,Hyeon Chung,R,,KOR,22.4065708419,126203,,,Taylor Fritz,R,,USA,20.9637234771,6-2 6-2,3,R32,63.0,4.0,1.0,41.0,30.0,25.0,8.0,8.0,0.0,0.0,1.0,0.0,53.0,29.0,15.0,11.0,8.0,2.0,6.0,27.0,1630.0,56.0,913.0
2018-0429,Stockholm,Hard,32,A,20181015,275,105357,,,John Millman,R,183.0,AUS,29.3360711841,200615,,Q,Alexei Popyrin,R,,AUS,19.1950718686,4-6 6-3 6-2,3,R32,104.0,8.0,1.0,85.0,58.0,45.0,14.0,14.0,3.0,4.0,12.0,3.0,82.0,48.0,36.0,14.0,13.0,8.0,11.0,33.0,1233.0,180.0,308.0
2018-0429,Stockholm,Hard,32,A,20181015,276,104259,,,Philipp Kohlschreiber,R,178.0,GER,34.9979466119,200282,,,Alex De Minaur,R,,AUS,19.6577686516,7-6(3) 6-7(2) 6-1,3,R32,161.0,5.0,2.0,106.0,61.0,47.0,21.0,16.0,4.0,7.0,3.0,3.0,112.0,70.0,48.0,17.0,15.0,7.0,12.0,35.0,1215.0,31.0,1308.0
2018-0429,Stockholm,Hard,32,A,20181015,277,104269,8.0,,Fernando Verdasco,L,188.0,ESP,34.9158110883,105051,,,Matthew Ebden,R,188.0,AUS,30.8856947296,6-4 6-2,3,R32,74.0,9.0,1.0,52.0,39.0,31.0,6.0,9.0,4.0,5.0,2.0,6.0,49.0,21.0,14.0,12.0,9.0,2.0,6.0,29.0,1455.0,40.0,1134.0
2018-0429,Stockholm,Hard,32,A,20181015,278,133430,7.0,,Denis Shapovalov,L,,CAN,19.5017111567,105166,,Q,Peter Polansky,R,180.0,CAN,30.3326488706,6-3 5-7 7-5,3,R32,153.0,9.0,5.0,103.0,53.0,39.0,32.0,17.0,7.0,9.0,4.0,4.0,123.0,71.0,49.0,25.0,16.0,8.0,11.0,30.0,1440.0,130.0,455.0
2018-0429,Stockholm,Hard,32,A,20181015,279,105208,,Q,Ernests Gulbis,R,190.0,LAT,30.1245722108,144707,,WC,Mikael Ymer,R,,SWE,20.0985626283,6-4 6-3,3,R32,109.0,4.0,3.0,71.0,36.0,30.0,16.0,9.0,6.0,6.0,0.0,3.0,60.0,38.0,24.0,10.0,10.0,3.0,6.0,145.0,404.0,289.0,171.0
2018-0429,Stockholm,Hard,32,A,20181015,280,111200,,WC,Elias Ymer,R,,SWE,22.5133470226,109739,,,Maximilian Marterer,L,,GER,23.3347022587,4-6 7-5 7-5,3,R32,155.0,4.0,2.0,105.0,67.0,46.0,21.0,17.0,8.0,12.0,4.0,2.0,121.0,72.0,50.0,21.0,17.0,11.0,16.0,135.0,435.0,67.0,786.0
2018-0429,Stockholm,Hard,32,A,20181015,282,105815,,,Tennys Sandgren,R,,USA,27.2334017796,106298,5.0,,Lucas Pouille,R,185.0,FRA,24.6406570842,6-4 6-4,3,R32,77.0,14.0,0.0,51.0,29.0,26.0,15.0,10.0,1.0,1.0,6.0,1.0,69.0,38.0,28.0,14.0,10.0,9.0,11.0,62.0,838.0,22.0,1780.0
2018-0429,Stockholm,Hard,32,A,20181015,283,106214,,Q,Oscar Otte,R,,GER,25.2484599589,105132,,LL,Jurgen Zopp,R,190.0,EST,30.546201232,6-3 7-5,3,R32,71.0,10.0,2.0,60.0,36.0,31.0,14.0,11.0,0.0,0.0,5.0,3.0,63.0,36.0,29.0,12.0,10.0,2.0,4.0,193.0,281.0,133.0,437.0
2018-0429,Stockholm,Hard,32,A,20181015,284,105614,,,Bradley Klahn,L,190.0,USA,28.1533196441,105657,,,Marius Copil,R,193.0,ROU,27.9945242984,6-2 3-6 6-4,3,R32,92.0,8.0,3.0,78.0,48.0,38.0,16.0,13.0,3.0,4.0,12.0,2.0,73.0,44.0,37.0,11.0,14.0,0.0,3.0,102.0,575.0,90.0,608.0
2018-0429,Stockholm,Hard,32,A,20181015,286,104926,2.0,,Fabio Fognini,R,178.0,ITA,31.394934976,105041,,,Lukas Lacko,R,185.0,SVK,30.9486652977,6-4 6-4,3,R16,88.0,4.0,4.0,68.0,39.0,29.0,17.0,10.0,4.0,5.0,6.0,2.0,67.0,40.0,27.0,13.0,10.0,4.0,7.0,14.0,2315.0,81.0,697.0
2018-0429,Stockholm,Hard,32,A,20181015,287,111202,6.0,,Hyeon Chung,R,,KOR,22.4065708419,106045,,,Denis Kudla,R,180.0,USA,26.160164271,6-3 6-3,3,R16,83.0,4.0,1.0,55.0,34.0,27.0,13.0,9.0,0.0,0.0,1.0,1.0,67.0,36.0,28.0,8.0,9.0,3.0,6.0,27.0,1630.0,63.0,827.0
2018-0429,Stockholm,Hard,32,A,20181015,288,126774,3.0,,Stefanos Tsitsipas,R,,GRE,20.1752224504,105357,,,John Millman,R,183.0,AUS,29.3360711841,6-4 3-6 6-3,3,R16,122.0,5.0,3.0,89.0,41.0,33.0,26.0,14.0,5.0,7.0,2.0,2.0,78.0,48.0,37.0,13.0,14.0,2.0,5.0,16.0,2007.0,33.0,1233.0
2018-0429,Stockholm,Hard,32,A,20181015,289,104259,,,Philipp Kohlschreiber,R,178.0,GER,34.9979466119,104269,8.0,,Fernando Verdasco,L,188.0,ESP,34.9158110883,4-6 7-5 7-6(5),3,R16,165.0,10.0,0.0,112.0,67.0,53.0,26.0,17.0,8.0,10.0,11.0,6.0,126.0,69.0,51.0,29.0,17.0,10.0,12.0,35.0,1215.0,29.0,1455.0
2018-0429,Stockholm,Hard,32,A,20181015,290,105208,,Q,Ernests Gulbis,R,190.0,LAT,30.1245722108,133430,7.0,,Denis Shapovalov,L,,CAN,19.5017111567,6-2 6-4,3,R16,78.0,2.0,8.0,67.0,42.0,34.0,9.0,9.0,2.0,2.0,3.0,5.0,45.0,21.0,17.0,11.0,9.0,0.0,3.0,145.0,404.0,30.0,1440.0
2018-0429,Stockholm,Hard,32,A,20181015,291,106058,4.0,,Jack Sock,R,185.0,USA,26.0561259411,111200,,WC,Elias Ymer,R,,SWE,22.5133470226,7-5 3-6 6-3,3,R16,142.0,8.0,3.0,93.0,54.0,45.0,19.0,15.0,7.0,8.0,7.0,4.0,97.0,58.0,42.0,20.0,15.0,4.0,6.0,18.0,1850.0,135.0,435.0
2018-0429,Stockholm,Hard,32,A,20181015,292,105815,,,Tennys Sandgren,R,,USA,27.2334017796,106214,,Q,Oscar Otte,R,,GER,25.2484599589,7-6(4) 3-6 6-3,3,R16,132.0,10.0,1.0,94.0,42.0,39.0,23.0,15.0,4.0,6.0,13.0,4.0,96.0,60.0,43.0,18.0,15.0,5.0,7.0,62.0,838.0,193.0,281.0
2018-0429,Stockholm,Hard,32,A,20181015,293,104545,1.0,,John Isner,R,206.0,USA,33.4702258727,105614,,,Bradley Klahn,L,190.0,USA,28.1533196441,7-6(2) 6-7(5) 7-6(5),3,R16,143.0,31.0,1.0,107.0,79.0,66.0,20.0,18.0,0.0,0.0,14.0,4.0,116.0,61.0,49.0,36.0,18.0,2.0,2.0,10.0,3290.0,102.0,575.0
2018-0429,Stockholm,Hard,32,A,20181015,294,104926,2.0,,Fabio Fognini,R,178.0,ITA,31.394934976,111202,6.0,,Hyeon Chung,R,,KOR,22.4065708419,7-5 2-1 RET,3,QF,54.0,10.0,3.0,47.0,24.0,17.0,15.0,8.0,3.0,4.0,1.0,0.0,36.0,22.0,14.0,9.0,7.0,1.0,3.0,14.0,2315.0,27.0,1630.0
2018-0429,Stockholm,Hard,32,A,20181015,295,126774,3.0,,Stefanos Tsitsipas,R,,GRE,20.1752224504,104259,,,Philipp Kohlschreiber,R,178.0,GER,34.9979466119,6-3 7-6(4),3,QF,95.0,4.0,1.0,71.0,41.0,32.0,19.0,11.0,3.0,4.0,4.0,0.0,63.0,40.0,29.0,12.0,10.0,3.0,5.0,16.0,2007.0,35.0,1215.0
2018-0429,Stockholm,Hard,32,A,20181015,296,105208,,Q,Ernests Gulbis,R,190.0,LAT,30.1245722108,106058,4.0,,Jack Sock,R,185.0,USA,26.0561259411,4-6 6-3 6-4,3,QF,137.0,6.0,2.0,104.0,58.0,43.0,25.0,15.0,5.0,7.0,7.0,4.0,85.0,48.0,35.0,20.0,14.0,3.0,6.0,145.0,404.0,18.0,1850.0
2018-0429,Stockholm,Hard,32,A,20181015,297,104545,1.0,,John Isner,R,206.0,USA,33.4702258727,105815,,,Tennys Sandgren,R,,USA,27.2334017796,7-6(8) 6-7(5) 7-6(2),3,QF,169.0,19.0,0.0,123.0,85.0,69.0,21.0,18.0,0.0,1.0,12.0,1.0,129.0,69.0,50.0,41.0,18.0,6.0,7.0,10.0,3290.0,62.0,838.0
2018-0429,Stockholm,Hard,32,A,20181015,298,126774,3.0,,Stefanos Tsitsipas,R,,GRE,20.1752224504,104926,2.0,,Fabio Fognini,R,178.0,ITA,31.394934976,6-3 6-2,3,SF,76.0,4.0,3.0,63.0,47.0,35.0,9.0,9.0,4.0,4.0,1.0,2.0,57.0,33.0,21.0,11.0,8.0,7.0,10.0,16.0,2007.0,14.0,2315.0
2018-0429,Stockholm,Hard,32,A,20181015,299,105208,,Q,Ernests Gulbis,R,190.0,LAT,30.1245722108,104545,1.0,,John Isner,R,206.0,USA,33.4702258727,1-6 6-3 6-3,3,SF,108.0,11.0,3.0,75.0,50.0,38.0,11.0,12.0,3.0,5.0,13.0,2.0,85.0,58.0,38.0,13.0,13.0,5.0,8.0,145.0,404.0,10.0,3290.0
2018-0429,Stockholm,Hard,32,A,20181015,300,126774,3.0,,Stefanos Tsitsipas,R,,GRE,20.1752224504,105208,,Q,Ernests Gulbis,R,190.0,LAT,30.1245722108,6-4 6-4,3,F,81.0,7.0,1.0,51.0,29.0,24.0,17.0,10.0,1.0,1.0,8.0,2.0,54.0,26.0,22.0,12.0,10.0,0.0,2.0,16.0,2007.0,145.0,404.0
2018-0328,Basel,Hard,32,A,20181022,270,100644,2.0,,Alexander Zverev,R,198.0,GER,21.5058179329,104898,,,Robin Haase,R,190.0,NED,31.5455167693,6-4 7-5,3,R32,89.0,7.0,5.0,77.0,47.0,34.0,13.0,11.0,8.0,10.0,5.0,4.0,67.0,36.0,23.0,16.0,11.0,0.0,4.0,5.0,5025.0,47.0,1045.0
2018-0328,Basel,Hard,32,A,20181022,271,200615,,Q,Alexei Popyrin,R,,AUS,19.2142368241,105051,,,Matthew Ebden,R,188.0,AUS,30.9048596851,7-6(4) 6-4,3,R32,92.0,12.0,4.0,74.0,41.0,32.0,17.0,11.0,2.0,4.0,5.0,1.0,65.0,38.0,25.0,18.0,11.0,2.0,5.0,174.0,315.0,39.0,1134.0
2018-0328,Basel,Hard,32,A,20181022,272,105583,,LL,Dusan Lajovic,R,180.0,SRB,28.3121149897,105173,,,Adrian Mannarino,L,183.0,FRA,30.3134839151,6-7(4) 6-1 6-2,3,R32,124.0,5.0,1.0,84.0,58.0,39.0,15.0,13.0,1.0,3.0,6.0,3.0,100.0,61.0,35.0,20.0,14.0,8.0,15.0,49.0,950.0,44.0,1090.0
2018-0328,Basel,Hard,32,A,20181022,273,105138,8.0,,Roberto Bautista Agut,R,183.0,ESP,30.5215605749,105311,,,Joao Sousa,R,185.0,POR,29.5633127995,6-4 6-3,3,R32,89.0,2.0,4.0,62.0,28.0,14.0,16.0,10.0,5.0,10.0,2.0,4.0,59.0,33.0,17.0,6.0,9.0,4.0,11.0,26.0,1650.0,48.0,1017.0
2018-0328,Basel,Hard,32,A,20181022,274,105227,3.0,,Marin Cilic,R,198.0,CRO,30.0643394935,133430,,,Denis Shapovalov,L,,CAN,19.5208761123,6-4 6-2,3,R32,75.0,0.0,0.0,47.0,24.0,18.0,17.0,9.0,0.0,1.0,6.0,3.0,60.0,37.0,24.0,7.0,9.0,3.0,7.0,6.0,4185.0,29.0,1440.0
2018-0328,Basel,Hard,32,A,20181022,275,105657,,Q,Marius Copil,R,193.0,ROU,28.0136892539,105992,,,Ryan Harrison,R,183.0,USA,26.4585900068,6-2 7-6(8),3,R32,92.0,10.0,1.0,68.0,47.0,33.0,16.0,10.0,1.0,2.0,4.0,6.0,73.0,38.0,29.0,15.0,10.0,2.0,5.0,93.0,608.0,59.0,865.0
2018-0328,Basel,Hard,32,A,20181022,276,126203,,WC,Taylor Fritz,R,,USA,20.9828884326,111513,,Q,Laslo Djere,R,,SRB,23.3894592745,6-0 7-5,3,R32,78.0,7.0,2.0,48.0,30.0,24.0,11.0,9.0,1.0,2.0,4.0,2.0,75.0,38.0,21.0,17.0,9.0,4.0,9.0,57.0,913.0,87.0,626.0
2018-0328,Basel,Hard,32,A,20181022,277,105967,,WC,Henri Laaksonen,R,,SUI,26.559890486,106065,6.0,,Marco Cecchinato,R,,ITA,26.0588637919,6-4 6-2,3,R32,76.0,6.0,5.0,57.0,30.0,28.0,12.0,9.0,3.0,3.0,2.0,4.0,74.0,46.0,27.0,13.0,9.0,7.0,10.0,175.0,315.0,21.0,1838.0
2018-0328,Basel,Hard,32,A,20181022,278,106421,7.0,,Daniil Medvedev,R,,RUS,22.6940451745,109739,,,Maximilian Marterer,L,,GER,23.3538672142,6-3 7-5,3,R32,84.0,8.0,5.0,69.0,36.0,28.0,18.0,11.0,2.0,3.0,3.0,3.0,60.0,38.0,26.0,8.0,10.0,3.0,6.0,20.0,1842.0,67.0,786.0
2018-0328,Basel,Hard,32,A,20181022,279,104312,,,Andreas Seppi,R,190.0,ITA,34.6666666667,106121,,Q,Taro Daniel,R,,JPN,25.7330595483,6-0 6-4,3,R32,63.0,2.0,1.0,43.0,26.0,19.0,11.0,8.0,0.0,1.0,1.0,1.0,52.0,35.0,17.0,7.0,8.0,4.0,9.0,43.0,1096.0,74.0,719.0
2018-0328,Basel,Hard,32,A,20181022,280,105376,,,Peter Gojowczyk,R,185.0,GER,29.2703627652,111797,,,Nicolas Jarry,R,,CHI,23.0308008214,1-6 7-5 6-3,3,R32,98.0,10.0,4.0,90.0,46.0,33.0,26.0,14.0,3.0,5.0,23.0,7.0,83.0,43.0,33.0,20.0,14.0,3.0,5.0,60.0,856.0,42.0,1110.0
2018-0328,Basel,Hard,32,A,20181022,281,126774,4.0,,Stefanos Tsitsipas,R,,GRE,20.1943874059,104871,,,Jeremy Chardy,R,188.0,FRA,31.6906228611,6-2 7-6(3),3,R32,86.0,6.0,1.0,54.0,26.0,22.0,21.0,10.0,1.0,2.0,5.0,8.0,77.0,45.0,32.0,11.0,10.0,4.0,7.0,16.0,2155.0,41.0,1110.0
2018-0328,Basel,Hard,32,A,20181022,282,105208,,SE,Ernests Gulbis,R,190.0,LAT,30.1437371663,106058,5.0,,Jack Sock,R,185.0,USA,26.0752908966,7-5 6-4,3,R32,101.0,6.0,4.0,58.0,35.0,29.0,8.0,11.0,2.0,5.0,4.0,5.0,72.0,39.0,22.0,15.0,11.0,5.0,10.0,104.0,566.0,18.0,1850.0
2018-0328,Basel,Hard,32,A,20181022,283,104468,,,Gilles Simon,R,183.0,FRA,33.8179329227,104919,,,Leonardo Mayer,R,188.0,ARG,31.4387405886,6-3 6-3,3,R32,63.0,1.0,1.0,50.0,27.0,23.0,16.0,9.0,2.0,2.0,5.0,2.0,54.0,32.0,24.0,7.0,9.0,0.0,3.0,32.0,1290.0,54.0,930.0
2018-0328,Basel,Hard,32,A,20181022,284,105526,,,Jan Lennard Struff,R,,GER,28.4928131417,105357,,,John Millman,R,183.0,AUS,29.3552361396,7-6(3) 6-2,3,R32,85.0,17.0,1.0,69.0,40.0,30.0,14.0,10.0,2.0,4.0,5.0,1.0,69.0,45.0,29.0,8.0,10.0,5.0,9.0,52.0,935.0,36.0,1233.0
2018-0328,Basel,Hard,32,A,20181022,285,103819,1.0,,Roger Federer,R,185.0,SUI,37.2046543463,105936,,,Filip Krajinovic,R,185.0,SRB,26.6502395619,6-2 4-6 6-4,3,R32,129.0,10.0,6.0,93.0,44.0,31.0,24.0,14.0,10.0,14.0,3.0,3.0,93.0,54.0,32.0,18.0,14.0,8.0,14.0,3.0,6260.0,35.0,1235.0
2018-0328,Basel,Hard,32,A,20181022,286,100644,2.0,,Alexander Zverev,R,198.0,GER,21.5058179329,200615,,Q,Alexei Popyrin,R,,AUS,19.2142368241,6-4 6-4,3,R16,70.0,7.0,1.0,49.0,26.0,24.0,17.0,10.0,0.0,0.0,5.0,4.0,59.0,35.0,26.0,12.0,10.0,4.0,6.0,5.0,5025.0,174.0,315.0
2018-0328,Basel,Hard,32,A,20181022,287,105138,8.0,,Roberto Bautista Agut,R,183.0,ESP,30.5215605749,105583,,LL,Dusan Lajovic,R,180.0,SRB,28.3121149897,6-7(6) 6-3 6-3,3,R16,138.0,7.0,5.0,107.0,69.0,52.0,13.0,15.0,6.0,9.0,5.0,0.0,104.0,67.0,43.0,13.0,15.0,4.0,10.0,26.0,1650.0,49.0,950.0
2018-0328,Basel,Hard,32,A,20181022,288,105657,,Q,Marius Copil,R,193.0,ROU,28.0136892539,105227,3.0,,Marin Cilic,R,198.0,CRO,30.0643394935,7-5 7-6(2),3,R16,108.0,21.0,0.0,71.0,39.0,35.0,19.0,12.0,2.0,2.0,4.0,6.0,74.0,29.0,22.0,28.0,12.0,1.0,2.0,93.0,608.0,6.0,4185.0
2018-0328,Basel,Hard,32,A,20181022,289,126203,,WC,Taylor Fritz,R,,USA,20.9828884326,105967,,WC,Henri Laaksonen,R,,SUI,26.559890486,6-2 7-5,3,R16,76.0,5.0,3.0,58.0,35.0,26.0,13.0,10.0,3.0,4.0,7.0,7.0,67.0,30.0,22.0,15.0,10.0,8.0,12.0,57.0,913.0,175.0,315.0
2018-0328,Basel,Hard,32,A,20181022,290,106421,7.0,,Daniil Medvedev,R,,RUS,22.6940451745,104312,,,Andreas Seppi,R,190.0,ITA,34.6666666667,7-6(5) 6-2,3,R16,97.0,6.0,3.0,69.0,34.0,27.0,19.0,10.0,5.0,6.0,1.0,3.0,74.0,33.0,23.0,19.0,10.0,5.0,8.0,20.0,1842.0,43.0,1096.0
2018-0328,Basel,Hard,32,A,20181022,291,126774,4.0,,Stefanos Tsitsipas,R,,GRE,20.1943874059,105376,,,Peter Gojowczyk,R,185.0,GER,29.2703627652,6-3 6-1,3,R16,61.0,10.0,1.0,46.0,30.0,25.0,9.0,8.0,2.0,2.0,2.0,5.0,51.0,19.0,13.0,12.0,8.0,2.0,6.0,16.0,2155.0,60.0,856.0
2018-0328,Basel,Hard,32,A,20181022,292,104468,,,Gilles Simon,R,183.0,FRA,33.8179329227,105208,,SE,Ernests Gulbis,R,190.0,LAT,30.1437371663,7-6(4) 7-6(0),3,R16,136.0,4.0,4.0,76.0,38.0,31.0,23.0,12.0,2.0,3.0,9.0,4.0,106.0,54.0,35.0,27.0,12.0,12.0,13.0,32.0,1290.0,104.0,566.0
2018-0328,Basel,Hard,32,A,20181022,293,103819,1.0,,Roger Federer,R,185.0,SUI,37.2046543463,105526,,,Jan Lennard Struff,R,,GER,28.4928131417,6-3 7-5,3,R16,67.0,7.0,5.0,60.0,32.0,25.0,18.0,11.0,0.0,1.0,8.0,5.0,59.0,37.0,28.0,7.0,10.0,0.0,3.0,3.0,6260.0,52.0,935.0
2018-0328,Basel,Hard,32,A,20181022,294,100644,2.0,,Alexander Zverev,R,198.0,GER,21.5058179329,105138,8.0,,Roberto Bautista Agut,R,183.0,ESP,30.5215605749,7-5 6-3,3,QF,105.0,12.0,6.0,68.0,38.0,31.0,12.0,10.0,5.0,7.0,1.0,8.0,86.0,42.0,30.0,14.0,11.0,14.0,19.0,5.0,5025.0,26.0,1650.0
2018-0328,Basel,Hard,32,A,20181022,295,105657,,Q,Marius Copil,R,193.0,ROU,28.0136892539,126203,,WC,Taylor Fritz,R,,USA,20.9828884326,7-6(6) 7-5,3,QF,112.0,18.0,3.0,92.0,49.0,38.0,23.0,12.0,10.0,11.0,11.0,5.0,80.0,46.0,37.0,16.0,12.0,3.0,5.0,93.0,608.0,57.0,913.0
2018-0328,Basel,Hard,32,A,20181022,296,106421,7.0,,Daniil Medvedev,R,,RUS,22.6940451745,126774,4.0,,Stefanos Tsitsipas,R,,GRE,20.1943874059,6-4 3-6 6-3,3,QF,110.0,6.0,4.0,77.0,41.0,35.0,20.0,14.0,3.0,4.0,3.0,1.0,86.0,49.0,34.0,23.0,14.0,3.0,5.0,20.0,1842.0,16.0,2155.0
2018-0328,Basel,Hard,32,A,20181022,297,103819,1.0,,Roger Federer,R,185.0,SUI,37.2046543463,104468,,,Gilles Simon,R,183.0,FRA,33.8179329227,7-6(1) 4-6 6-4,3,QF,154.0,15.0,4.0,110.0,65.0,46.0,20.0,16.0,5.0,10.0,8.0,1.0,109.0,51.0,30.0,31.0,16.0,5.0,10.0,3.0,6260.0,32.0,1290.0
2018-0328,Basel,Hard,32,A,20181022,298,105657,,Q,Marius Copil,R,193.0,ROU,28.0136892539,100644,2.0,,Alexander Zverev,R,198.0,GER,21.5058179329,6-3 6-7(6) 6-4,3,SF,151.0,26.0,6.0,125.0,66.0,56.0,26.0,16.0,6.0,6.0,9.0,8.0,94.0,59.0,48.0,17.0,15.0,1.0,3.0,93.0,608.0,5.0,5025.0
2018-0328,Basel,Hard,32,A,20181022,299,103819,1.0,,Roger Federer,R,185.0,SUI,37.2046543463,106421,7.0,,Daniil Medvedev,R,,RUS,22.6940451745,6-1 6-4,3,SF,64.0,6.0,5.0,55.0,30.0,26.0,10.0,9.0,2.0,3.0,1.0,7.0,59.0,29.0,14.0,14.0,8.0,5.0,9.0,3.0,6260.0,20.0,1842.0
2018-0328,Basel,Hard,32,A,20181022,300,103819,1.0,,Roger Federer,R,185.0,SUI,37.2046543463,105657,,Q,Marius Copil,R,193.0,ROU,28.0136892539,7-6(5) 6-4,3,F,94.0,6.0,3.0,65.0,34.0,32.0,17.0,11.0,3.0,5.0,14.0,4.0,76.0,46.0,32.0,14.0,11.0,2.0,5.0,3.0,6260.0,93.0,608.0
2018-0337,Vienna,Hard,32,A,20181022,270,104731,2.0,,Kevin Anderson,R,203.0,RSA,32.4298425736,105932,,,Nikoloz Basilashvili,R,185.0,GEO,26.6611909651,4-6 7-6(6) 6-3,3,R32,132.0,25.0,4.0,93.0,61.0,48.0,21.0,15.0,6.0,7.0,11.0,11.0,108.0,59.0,47.0,24.0,16.0,5.0,7.0,8.0,3730.0,24.0,1767.0
2018-0337,Vienna,Hard,32,A,20181022,271,103781,,WC,Jurgen Melzer,L,183.0,AUT,37.4182067077,105683,,,Milos Raonic,R,196.0,CAN,27.819301848,7-6(6) 7-5,3,R32,98.0,3.0,2.0,87.0,69.0,50.0,10.0,12.0,2.0,2.0,20.0,4.0,76.0,51.0,43.0,12.0,12.0,3.0,4.0,426.0,88.0,22.0,1810.0
2018-0337,Vienna,Hard,32,A,20181022,272,106298,,,Lucas Pouille,R,185.0,FRA,24.6598220397,104259,,,Philipp Kohlschreiber,R,178.0,GER,35.0171115674,6-4 6-7(5) 6-4,3,R32,135.0,13.0,6.0,115.0,69.0,55.0,25.0,16.0,9.0,9.0,11.0,3.0,98.0,65.0,50.0,18.0,16.0,3.0,5.0,23.0,1780.0,34.0,1260.0
2018-0337,Vienna,Hard,32,A,20181022,273,106432,6.0,,Borna Coric,R,,CRO,21.9356605065,105077,,,Albert Ramos,L,188.0,ESP,30.7624914442,6-7(5) 6-0 6-4,3,R32,149.0,7.0,3.0,89.0,53.0,42.0,18.0,14.0,4.0,5.0,6.0,2.0,90.0,48.0,32.0,21.0,14.0,6.0,11.0,13.0,2415.0,64.0,805.0
2018-0337,Vienna,Hard,32,A,20181022,274,104545,4.0,,John Isner,R,206.0,USA,33.4893908282,111815,,LL,Cameron Norrie,L,,GBR,23.1649555099,6-7(1) 6-4 7-6(7),3,R32,139.0,16.0,4.0,100.0,65.0,54.0,22.0,17.0,1.0,1.0,9.0,3.0,110.0,80.0,59.0,20.0,17.0,4.0,5.0,9.0,3380.0,85.0,646.0
2018-0337,Vienna,Hard,32,A,20181022,275,104792,,SE,Gael Monfils,R,193.0,FRA,32.1396303901,105449,,,Steve Johnson,R,188.0,USA,28.8268309377,4-6 6-3 6-2,3,R32,104.0,18.0,3.0,80.0,59.0,47.0,10.0,14.0,4.0,5.0,4.0,2.0,85.0,50.0,34.0,18.0,13.0,4.0,7.0,33.0,1265.0,37.0,1190.0
2018-0337,Vienna,Hard,32,A,20181022,276,104269,,,Fernando Verdasco,L,188.0,ESP,34.9349760438,105732,,Q,Pierre Hugues Herbert,R,188.0,FRA,27.5975359343,6-7(6) 6-3 6-4,3,R32,134.0,12.0,2.0,91.0,54.0,46.0,24.0,16.0,1.0,1.0,8.0,2.0,99.0,58.0,43.0,23.0,15.0,7.0,9.0,30.0,1410.0,50.0,948.0
2018-0337,Vienna,Hard,32,A,20181022,277,106378,8.0,,Kyle Edmund,R,,GBR,23.7864476386,106043,,,Diego Schwartzman,R,170.0,ARG,26.1820670773,6-3 7-6(3),3,R32,81.0,11.0,2.0,68.0,45.0,40.0,11.0,11.0,1.0,1.0,6.0,2.0,58.0,37.0,30.0,11.0,10.0,0.0,1.0,14.0,2330.0,17.0,1880.0
2018-0337,Vienna,Hard,32,A,20181022,278,104926,7.0,,Fabio Fognini,R,178.0,ITA,31.4140999316,106000,,,Damir Dzumhur,R,172.0,BIH,26.4229979466,6-4 6-3,3,R32,71.0,4.0,5.0,75.0,45.0,26.0,18.0,10.0,5.0,8.0,1.0,2.0,53.0,35.0,18.0,7.0,9.0,3.0,8.0,15.0,2315.0,51.0,940.0
